,indices,quote,query,bm25,prevbm25,nextbm25,ranking
143,86783,"TROI: We should establish clearly also, that Lutan is dangerous. Self image for him is a function of how much he THINKS he's achieved. Those who set their standards too high can kill to meet them. BEVERLY: Why Tasha? TROI: As a Starfleet security officer, she may have represented his riskiest prize.",tasha,11.956921162370834,0.0,0.0,-1
144,77822,"TASHA: Never mind. I'll find what I need myself. Ship's Stores will have it. TROI: Tasha, wait --- TROI: Troi to Captain Picard.",tasha,11.811464617411188,0.0,0.0,-1
145,75328,"TROI: Captain? PICARD: Tasha... I was just with Tasha, in the shuttle... TROI: Troi to Doctor Crusher. Something's wrong with the Captain. We're on our way to Sickbay.",tasha,11.647920597556814,0.0,0.0,-1
146,75066,"TASHA: Lieutenant Yar to Enterprise. GEORDI: Go ahead, Tasha. TASHA: Three to beam to the location of that platinum trace, Geordi.",tasha,11.263385997666385,0.0,0.0,-1
147,110266,"ISHARA: Our parents were killed in some crossfire just after I was born. Some people took care of us for a few months... Then one day we came home and they were gone. So Tasha took care of me. And when I got old enough, I joined the Coalition. DATA: And Tasha did not? ISHARA: My sister hated the cadres. Blamed them for our parents death. For everything. She refused to join. And she left as soon as she had the chance.",tasha,10.884584045901228,3.245072013274813,0.0,-1
148,78935,"TASHA: Lieutenant Worf is right, sir. As Security Chief I can't just stand here and .... PICARD: Yes, you can, Tasha. ""Q"" : Ah, yes... better! (deep breath, feeling it) Then later, on finally reaching deep space, humans of course found enemies to fight out there too. And to broaden those struggles.... (indicating Worf and Tasha) .... you again found allies to permit still more murdering and all over again the same old story.",tasha,10.884584045901228,0.0,2.748943622307018,-1
149,110107,"HAYNE: This is Ishara... Ishara Yar. ISHARA: Tasha was my sister. HAYNE: There's an old saying, Captain. ""The enemy of my enemy is my friend."" I've decided it's in my best interest to help you get your men back.",tasha,10.645894101638678,0.0,0.0,-1
150,95031,PULASKI: Stand by with five milligrams of tricordrazine in case of seizure. Here goes... RIKER: Tasha? Data? Geordi? Worf?! RIKER: Anybody?!,tasha,10.306862616412603,0.0,0.0,-1
151,83380,"RIKER: Understood. (checking the others, then) Energize! RIKER: Tasha? Data? Geordi? Worf?! RIKER: Anybody?!",tasha,10.306862616412603,0.0,0.0,-1
152,90818,"TASHA: Guinan... ? GUINAN: Have you ordered yet, Tasha? TASHA: Not yet... Is something wrong, Guinan?",tasha,9.887042700942027,0.0,0.0,-1
153,110237,ISHARA: This chamber is accessed from the level below. Entry points are evenly spaced along this wall every twenty-five meters. ISHARA: Data... Where was Tasha's post? DATA: The Tactical Station -- where Lieutenant Worf is now.,tasha,9.787377647434823,0.0,0.0,-1
154,79380,"DATA: Confirmed by the construction records, sir. Almost exactly the same material that Starfleet uses. RIKER: Riker to Tasha, Troi, come in! TASHA: We were about to call you, Team Leader. We've found something interesting.",tasha,9.787377647434823,0.0,0.0,-1
155,79376,"TROI: Our sensors do show some passages down there, sir. Perhaps you and I? RIKER: Tasha, you and the Counselor. RIKER: Let's us start with the topside. Have you noticed anything unusual?",tasha,9.787377647434823,0.0,0.0,-1
156,110187,"RIKER: I want to discuss this with the Captain. Mister Data, take Ishara to see Doctor Crusher. ISHARA: You have Tasha's DNA on file? BEVERLY: The ship's computer does. There's always some differentiation in the somatic chromosomes -- but it's not enough to affect the results.",tasha,9.689701862690622,0.0,0.0,-1
157,91027,"GEORDI: Thanks, Guinan. GUINAN: Geordi... tell me about Tasha Yar. DATA: We have arrived at Tanuga Four, Captain. The away team has completed its survey of Doctor Apgar's work and is ready to return to the ship.",tasha,9.500084532036963,0.0,0.0,-1
158,86069,"TASHA: No, I'm sorry. It's so frustrating to be controlled like this... PICARD: Lieutenant...Tasha... it's all right... TASHA: What the hell am I doing? Crying?",tasha,9.408031860378486,0.0,0.0,-1
159,110239,DATA: The Tactical Station -- where Lieutenant Worf is now. ISHARA: Did Tasha have many friends here? DATA: Yes. She was especially close to Commander Riker and Lieutenant Worf. And to myself.,tasha,9.317745988793764,0.0,0.0,-1
160,20145,"QUARK: Perhaps a short adventure in a holosuite... TOSK: Holosuite... ? QUARK: A fantasy encounter with danger, romance, thrills... created for your personal entertainment by the Quark Brothers...",holosuite,10.692243900832894,7.738130032706112,0.0,1
161,54997,LWAXANA: So... where are you ladies off to? KIRA: A holosuite... DAX: King Arthur's Court...,holosuite,10.43522715696793,0.0,0.0,3
162,21125,O'BRIEN: And Cicci from this holosuite program. CICCI: What's a holosuite? FRANKIE: Beats me.,holosuite,9.625422265512777,7.950710760690083,0.0,-1
163,26570,"QUARK: Fortunately for you, there's still time. (pulls out a tray of isolinear rods) Pick one. ODO: A holosuite program? QUARK: It's your anniversary. You have to do something special.",holosuite,9.519883482663104,0.0,0.0,-1
164,69028,"QUARK: And last but not least, one free hour in a holosuite -- with the program of your choice. KIRA: A visit to a holosuite... ? QUARK: Offer good today only.",holosuite,9.216711179285632,5.594226704933231,0.0,11
165,30275,"NOG: I've been going over your books. This place is a latinum-mine and you don't even know it. In my opinion, it's time to expand the business. EZRI: Nog, this is a holosuite. NOG: Of course it's a holosuite. But that doesn't mean we can't build a new casino.",holosuite,9.119899734962967,0.0,5.8584566153607565,2
166,7928,"GARAK: It's more than that. Our clothes have changed. ODO: Could we be in a holosuite? SISKO: Computer, end program.",holosuite,8.84129539543276,0.0,0.0,-1
167,69254,"TIRON: You know, if this program is as good as you claim, I might just purchase it from you to use at home. QUARK: You... have your own holosuite... ? TIRON: Just a little present I bought myself...",holosuite,8.752171862207314,0.0,0.0,4
168,47051,"WORF: Worf here. SISKO: Have you secured the holosuite? WORF: Yes, sir.",holosuite,8.495265588497723,0.0,0.0,12
169,42466,QUARK: What time are tryouts? O'BRIEN: Thirteen hundred. Holosuite Four. SISKO: First day of practice! It's an exciting time! Am I right?,holosuite,8.412949279497274,0.0,0.0,-1
170,30095,"EZRI: He's not crazy. SISKO: But he is living in a holosuite. EZRI: At first, it struck me as a little... peculiar. But after I thought it over, I began to think that maybe this is a good sign after all.",holosuite,8.412949279497274,0.0,0.0,7
171,41468,VIC: He tells me everything. We've been spending a lot of time together. KIRA: Odo? Spending time in a holosuite? VIC: And loving it.,holosuite,8.332212897056184,0.0,0.0,5
172,31089,"KEIKO: Look at her, Miles. She's so happy. O'BRIEN: She has no idea it's a holosuite. KEIKO: It must be so confusing to her. One minute she's on a space station, the next she's running around outside..",holosuite,8.332212897056184,0.0,0.0,-1
173,26732,"ODO: That's right. It turns out that... Nerys agrees with you. She wants to celebrate the anniversary of our first date, not our first kiss. So... here we are. ODO: Is the holosuite still available? QUARK: It's... all yours.",holosuite,8.332212897056184,0.0,0.0,-1
174,45619,DAX: Bad idea? QUARK: Commander -- your holosuite is ready. WORF: Good.,holosuite,8.253011387392146,0.0,0.0,-1
175,31237,DAX: We'd better get going if we're going to make that holosuite reservation. WORF: Holosuite -- and insult the O'Briens? DAX: We wouldn't want to do that.,holosuite,8.253011387392146,6.063007803756363,0.0,8
176,13625,"ODO: You wanted to see us? DAX: Is that the new holosuite program? BASHIR: The next chapter in the continuing adventures of Julian Bashir, Secret Agent. It came in this morning.",holosuite,8.253011387392146,0.0,0.0,6
177,71246,BASHIR: I gave those to Anastasia for Christmas last year. You're bleeding. GARAK: The holosuite safeties must be off. KIRA: It's time to clip this bird's wings...,holosuite,8.175301393620618,0.0,0.0,-1
178,38069,WORF: Who can forget him? O'BRIEN: And those holosuite programs of his? WORF: The Three Musketeers.,holosuite,8.099041176610472,0.0,0.0,10
179,44711,"QUARK: Now that's what I call a picnic. QUARK: I believe Holosuite Six is available. QUARK: That Morn, he always was a sucker for a Phalonian Holo-program.",holosuite,8.024190540228297,0.0,0.0,9
180,74723,"GEORDI: Yes... with a worthy opponent. PICARD: Worthy of Holmes? GEORDI: Oh, my God. I asked for a Sherlock Holmes-type mystery with an opponent capable of defeating Data. That must be it.",holmes,11.47881302903076,0.0,5.526459597573924,1
181,74692,"MORIARTY: It has described a great monstrous shape on which I am like a fly -- stuck on a turtle's back -- adrift in a great emptiness. MORIARTY: What is this, Holmes? MORIARTY: Tell me -- stop and tell me, man!",holmes,11.10123168592955,0.0,0.0,-1
182,74637,"GEORDI: The finger marks on his throat indicate the cause of death, and, since there are signs of a struggle, it's obvious that his killer was a stranger, who caught him from behind. LESTRADE: Is that correct, Holmes? DATA: No. Look at his shoes. He's more a convict -- released just today from Dartmoor prison... He spent the day in a tavern where he consumed large quantities of gin -- with his killer, who followed him to this spot -- and waited over there until the victim slipped into a drunken stupor, then out of fear, motivated only by self-protection strangled him.",holmes,10.74769941983833,0.0,0.0,-1
183,74514,"DATA: Why Lestrade of course. LESTRADE : Holmes, are you there, man? LESTRADE: Thank the Almighty you're available tonight, Holmes, I'm in a deuce of a dilemma.",holmes,10.524260803531558,0.0,6.7406399225417255,7
184,74630,"LESTRADE : It's murder, Holmes, murder most foul. GEORDI: Well, Holmes, let's hear it. DATA: There is nothing here of relevance. I do not see how this connects with the disappearance of the doctor.",holmes,10.415989526288548,9.444373210992804,0.0,6
185,74627,"DATA: There should be a doorway. LESTRADE: Holmes, thank God you're here. LESTRADE: Make way, please, make way, make way for Mr. Sherlock Holmes...",holmes,10.10414196481198,0.0,7.897355614523904,-1
186,74697,"GEORDI: What's on the paper? MORIARTY: Why does it frighten you, Holmes? DATA: Computer! Exit!",holmes,9.810424600653528,0.0,0.0,-1
187,74532,"GEORDI: What was the point to going onto the Holodeck? DATA: To solve a Sherlock Holmes mystery. GEORDI: Exactly, but, you've got them all memorized. The first time someone opens their mouth, you've got it solved. So, there's really no mystery. If there's no mystery... there's no game... no game... no fun.",holmes,9.533301015518,0.0,0.0,4
188,74629,"LESTRADE: Make way, please, make way, make way for Mr. Sherlock Holmes... LESTRADE : It's murder, Holmes, murder most foul. GEORDI: Well, Holmes, let's hear it.",holmes,9.444373210992804,7.897355614523904,10.415989526288548,-1
189,101544,MORIARTY: Professor James Moriarty. BARCLAY: Ah... Moriarty... Sherlock Holmes' arch enemy. BARCLAY: Are you right or left handed?,holmes,9.187273168381893,0.0,0.0,-1
190,74644,"DATA: When used as a garrote, these beads will leave marks quite similar to fingerprints, except, my dear Watson... the marks on the victim are too evenly spaced to be caused by human hands. LESTRADE: Astounding, Holmes... absolutely astounding. DATA: Inspector -- for reasons strictly personal -- I must leave. Come, Watson, this murder is not connected with our case.",holmes,9.104655813570666,0.0,0.0,-1
191,101726,"DATA: Set up the pattern enhancers around whatever object you wish to transport. I will proceed to the Transporter Room to begin modifications. BARCLAY: Computer, Sherlock Holmes Program Three-A. COMPUTER: That program is already in use.",holmes,9.023511103403711,0.0,0.0,-1
192,74517,"DATA: Then may I say your perturbation becomes you, Inspector Lestrade, whilst simultaneously affording me yet another chance to serve Queen and country. GEORDI: Data, is that the way Holmes really talked? DATA: Absolutely.",holmes,8.943800011128001,0.0,0.0,2
193,101509,"GENTLEMAN: Murdered? GEORDI/WATSON: But Holmes, the vial of poison found in his hand? DATA/HOLMES: That was the first clue, Watson. The vial contained strychnine, which as you well know induces violent muscular spasms. It is difficult to imagine that someone in the throes of so gruesome a death could have held on to so delicate a container without shattering it.",holmes,8.493618943723423,0.0,0.0,-1
194,74632,"DATA: There is nothing here of relevance. I do not see how this connects with the disappearance of the doctor. LESTRADE: Doctor? Doctor Watson is standing right here, Holmes. DATA: Doctor Kate Pulaski. But do not concern yourself, Inspector. You have enough on your mind.",holmes,8.285105905885432,0.0,0.0,-1
195,74612,"MORIARTY: The best kind, I'm sure. But I need information. GEORDI: Data -- I mean... Holmes old boy, what are we looking for? DATA: For whatever finds us, dear Watson.",holmes,8.285105905885432,0.0,0.0,5
196,74628,"LESTRADE: Holmes, thank God you're here. LESTRADE: Make way, please, make way, make way for Mr. Sherlock Holmes... LESTRADE : It's murder, Holmes, murder most foul.",holmes,7.897355614523904,10.10414196481198,9.444373210992804,-1
197,82821,DATA: Dixon Hill is a most puzzling character. GEORDI: Not really. He was just a twentieth-century Sherlock Holmes. DATA: But his modus operandi is quite dissimilar. Worth investigating.,holmes,7.776046986768224,0.0,0.0,3
198,74641,"DATA: And when you check, I believe you will find this poor soul is the victim's common law wife, who has been dreading his release because he was a vile and abusive man. GEORDI: But, Holmes she doesn't have the strength of strangling him. DATA: Not with her hands -- no. But with this.",holmes,7.776046986768224,0.0,0.0,-1
199,74623,"DATA: More particularly, that our opposition does indeed consist of two men... that one of them is carrying the bound and gagged Doctor Pulaski. We must hurry -- GEORDI: You know all this because you read it in a Holmes story, right? DATA: Not at all... Since we do not hear the doctor's footfalls, we must presume she is being carried, and since we do not hear her calling for help, we know she is gagged. Further... both sets of footfalls are heavy and masculine -- one man seems to shuffle and stumble in an irregular pattern... Since the ground is level, I must conclude that Doctor Pulaski is struggling against her captor, sporadically knocking him off stride. It is deduction, pure and simple... well, perhaps not that simple.",holmes,7.600914347281639,0.0,0.0,-1
200,70270,"RIKER: You think we'll have a chance to take a look at that new starship of yours? What's it called... ? KIRA: The Defiant. RIKER: Yeah, the Defiant. I hear it's quite a vessel.",the defiant,11.367938855241407,0.0,8.210252152188886,1
201,59503,"SISKO: Hello, Major. Sorry to startle you, but I wanted to test the Defiant's cloaking device. KIRA: The Defiant? SISKO: I've brought back a little surprise for the Dominion.",the defiant,11.367938855241407,6.0942446357361115,1.276595750745804,3
202,56100,"DAMAR: Sir, the wormhole is opening. DAMAR: The Defiant... DUKAT: Our reinforcements must be right behind.",the defiant,11.367938855241407,1.5983097041836425,0.0,-1
203,51444,"O'BRIEN: Recognize her? SISKO: The Defiant. O'BRIEN: During our last encounter, when I ""visited"" your station... ... I took a moment and downloaded as many of your computer files as I could. Figured they'd come in handy one day. And they have. You see, captain, taking Terok Nor was one thing... keeping it, now that's the tricky part. The Alliance fleet is already on its way and when they get here, I want to give them a proper welcome.",the defiant,11.367938855241407,0.0,0.6502036889754322,5
204,8443,SISKO: On screen. O'BRIEN: It's the Defiant. DAX: We're being hailed.,the defiant,10.723517626034496,0.0,0.0,-1
205,56591,SISKO: Release docking clamps. Prepare for departure. ODO: The Defiant's away. KIRA: Signal the Dominion fleet. Tell them the Bajoran government welcomes them to Deep Space Nine.,the defiant,10.48575274158402,0.0,1.470065174157582,-1
206,61558,"GELNON: Ah, First. Your report? KUDAK'ETAN: The Defiant is ours. GELNON: Good. Very, very good. I must admit, I was initially quite skeptical about you and the other new Jem'Hadar bred in this quadrant. But this is a most impressive debut. Wouldn't you agree, Elder?",the defiant,10.370780790111882,0.0,0.6164656942593009,-1
207,42000,"KIRA: Do it. MARTOK: Martok to the Defiant. KIRA: Go ahead, General.",the defiant,10.1482383002892,0.0,0.0,-1
208,34330,NOG: Jem'Hadar or Cardassian? JAKE: It's... It's the Defiant! NOG: What?,the defiant,10.1482383002892,0.0,0.0,4
209,71914,"WORF: Understood. WORF: Defiant. DUKAT: Benjamin? Benjamin, can you hear me?",the defiant,9.94014809584746,0.0,0.0,-1
210,4426,"SISKO: There is another ship in the area... It's moored at Docking Bay Three... SISKO: Defiant. O'BRIEN: It's going to be tricky, Captain. only half the systems are back on- line -- and most of those aren't operating at full capacity.",the defiant,9.94014809584746,1.1472759898107856,0.8164492070612376,-1
211,41795,"JAKE: I have to go. It's my job. Now if you don't want me on the Defiant, fine. I'll go with General Martok -- get the story from a Klingon perspective... SISKO: All right. The Defiant it is. JAKE: So when do we leave?",the defiant,9.534450288770351,4.952436240497845,0.0,2
212,12181,SISKO: Sisko to Defiant. KIRA: Defiant here. SISKO: Report.,the defiant,9.349896967106542,8.925878353127265,0.0,-1
213,71904,O'BRIEN: That's a pretty large area. How many ships are in the search party? ODO: Two. The Constellation and the Defiant. DAX: Two? It could take days.,the defiant,9.170360030753006,1.1556378949690689,0.0,-1
214,47162,"MARTOK: Five birds of prey. The battle cruisers are too slow and unwieldy for this kind of mission. SISKO: Do you want to take the Defiant? MARTOK: Perhaps the Defiant should remain here, protecting the station -- in case the Jem'Hadar try their own ""cavalry"" raid. But it may be prudent for the Defiant and a dozen or so other starships to be waiting for us when we return.",the defiant,9.164907630948106,0.98358551020204,6.010945990910921,-1
215,18285,"KIRA: It didn't make it. The Rotarran recovered six escape pods... Worf wasn't aboard any of them. QUARK: Heard anything from the Defiant? EZRI: I talked to Benjamin this morning. He said that according to the Koraga's crew, Worf was the last to leave the bridge. No one knows if he made it to an escape pod.",the defiant,9.164907630948106,0.995941902295483,1.4147377152374956,-1
216,59761,"KIRA: I don't think so. DAX: Dax to Defiant. SISKO: Go ahead, Dax.",the defiant,9.132968804915128,0.0,0.0,-1
217,5434,O'BRIEN: I'm reading additional warp signatures. Bearing one-eight- three mark nine-seven. Two-four- four mark twelve. Three-oh-two mark one-three-three. KIRA: Defiant to Ops. SISKO: Go ahead.,the defiant,9.132968804915128,0.0,0.0,-1
218,5395,"SISKO: I'll be damned. Permission granted. KIRA: Defiant to Ops. O'BRIEN: Go ahead, Major.",the defiant,9.132968804915128,0.0,0.0,-1
219,56107,DAMAR: (he can't figure it out either) I don't know... DAMAR: The Defiant has opened fire on us. WEYOUN: Obviously.,the defiant,8.99067431999682,0.0,0.0,6
220,96747,"PICARD: Yes, Ensign Laren, please have a seat... RO: Ensign Ro. Sir. PICARD: I beg your pardon?",ensign ro,20.451478849163195,6.901508176519934,0.0,-1
221,96863,GUINAN: Too late. You just made one. FEMALE COM: Bridge to Ensign Ro. RO: Go ahead.,ensign ro,19.106026696097672,0.0,0.0,-1
222,128181,DATA: They pose no danger to Humans -- but some of the ship's systems may be affected by prolonged exposure. When I return I will devise a method to eradicate them. GEORDI: La Forge to Ensign Ro... RO: Thanks for the ride.,ensign ro,18.696038013700463,0.0,0.0,-1
223,96875,"PICARD: Captain Picard to Ensign Ro. DATA: Computer, locate Ensign Ro. COMPUTER: Ensign Ro is not on board the Enterprise.",ensign ro,17.926675128110254,17.56526007410646,15.5301185410517,-1
224,96791,"KEEVE: You honor me by the proper use of my name, Captain. PICARD: Ensign Ro has educated me. KEEVE: Has she. Good. I'm pleased you still remember.",ensign ro,17.926675128110254,0.0,0.0,-1
225,96874,"RIKER: We're on a timetable here. Where's Ro? PICARD: Captain Picard to Ensign Ro. DATA: Computer, locate Ensign Ro.",ensign ro,17.56526007410646,9.266505541245111,17.926675128110254,-1
226,96714,"RIKER: Well, I've got one waiting to transport aboard... RIKER: ... complete with orders. Ensign Ro Laren. PICARD: Ro Laren? From the Wellington?",ensign ro,16.104230577545785,0.0,10.006326345699154,-1
227,128105,"MCDOWELL: Aye, sir. RO: Ensign Ro to bridge. This is Ensign Ro, reporting in... I'm in section twenty-three baker, near sickbay. RO: Sickbay...",ensign ro,15.718657067817936,0.0,0.0,-1
228,96876,"DATA: Computer, locate Ensign Ro. COMPUTER: Ensign Ro is not on board the Enterprise. WORF: Check the transport log.",ensign ro,15.5301185410517,17.926675128110254,0.0,-1
229,128192,"PICARD: You knew La Forge longer than any of us. RIKER: Actually, I was thinking more of Ensign Ro... RO: Me?",ensign ro,15.39292995693043,0.0,0.0,-1
230,96944,GUINAN: Ensign Ro has some things to talk to you about. PICARD: Ensign Ro has been confined to her quarters. GUINAN: She can go right back to her quarters when she's done.,ensign ro,15.125697859796528,14.741805677689657,0.0,-1
231,96943,PICARD: Come. GUINAN: Ensign Ro has some things to talk to you about. PICARD: Ensign Ro has been confined to her quarters.,ensign ro,14.741805677689657,0.0,15.125697859796528,-1
232,96738,"RIKER: Energize. RO: Ensign Ro Laren reporting as ordered, Commander. RIKER: You'll follow the Starfleet uniform code aboard this ship, Ensign.",ensign ro,14.741805677689657,0.0,5.432053219059578,-1
233,96984,"PICARD: Good. We will report as soon as our mission is accomplished. Picard out. RIKER: Ensign Ro, take us to the designated coordinates... RO: Aye, sir.",ensign ro,14.618135615613213,0.0,0.0,-1
234,105661,"RO: May I suggest that our next priority be to stabilize life- support and try to reestablish intership communications. TROI: Yes. Mister Mandel, I'd like you to assist Ensign Ro. MANDEL: Yes, sir.",ensign ro,14.259269520379249,0.0,0.0,-1
235,96996,"FEMALE: Acknowledged, Captain. Be advised that our ship is limited to half impulse... PICARD: Ensign Ro, set a course for Valo Three... half impulse. RO: Aye, sir.",ensign ro,14.259269520379249,0.0,0.0,-1
236,96977,"KENNELLY: Well done, Captain. PICARD: It was a team effort, Admiral. Ensign Ro proved invaluable. KENNELLY: Good. What's the next step?",ensign ro,13.59192308281567,0.0,0.0,-1
237,128298,"PAREM: Where is the science officer? GEORDI: RO! DATA: Excuse me for interrupting, Lieutenant. I have detected a chroniton field in this room. May I scan the area for a moment?",ensign ro,13.512458528577978,0.0,0.0,-1
238,128328,"PICARD: I've been thinking about the first time I met Geordi La Forge. He was a young officer assigned to pilot me on an inspection tour... I made some off-hand remark about the shuttle's engine efficiency not being what it should... the next morning I found he'd stayed up all night refitting the fusion initiators. I knew right then that I wanted him with me on my next command. PICARD: Have you decided what you're going to say about Ensign Ro? RIKER: Yeah, I have. It wasn't easy...",ensign ro,13.4867246406088,0.0,0.0,-1
239,96773,"PICARD: That is not a small advantage on this mission... Very well... Mister Data, contact Holza, arrange a meeting... set a course for Valo Three. RIKER: Ensign Ro, you're familiar with this star system; take the conn... RIKER: Is there some problem, Ensign?",ensign ro,13.08172611314658,0.0,7.383636460458932,-1
240,48079,"BASHIR: Sir, that ship was full... I checked the list myself, Quark's name wasn't on it... I did see Rom go on board... he was with one of the dabo girls... QUARK: Dabo girl... what?! SISKO: Looks like he sold your seat, Quark.",dabo girl,21.459680534466187,4.621384119271258,0.0,10
241,17204,"ZIMMERMAN: You're... a fascinating woman, Leeta. LEETA: For a dabo girl. ZIMMERMAN: Not at all. You're charming... intelligent... witty... and extraordinarily beautiful.",dabo girl,21.213590908798885,0.0,0.0,7
242,47843,SISKO: Than what... ? JAKE: Than a Dabo girl. SISKO: You're in love with a Dabo girl?,dabo girl,20.97308137574421,0.0,17.924748226122365,2
243,47844,"JAKE: Than a Dabo girl. SISKO: You're in love with a Dabo girl? JAKE: Wait a minute, you said Chief O'Brien told you...",dabo girl,17.924748226122365,20.97308137574421,0.0,3
244,40553,"JAKE: It's not a lie, Nog. Mardah's studying entomology. She asked me to help her out... NOG: A dabo girl who studies entomology... ...sure. JAKE: It's true!",dabo girl,16.63522933888956,0.0,0.0,4
245,38743,"PROKA: (almost smiles, with irony) To hate Cardassians. Well, that wouldn't be too hard, would it. We've told him the truth, Commander. The truth. What Cardassia did to Bajor. He needed to know. I make no apologies for that... To us... he isn't even one of... them... anymore. He isn't Cardassian, he's Bajoran. And we love him as if he were our own flesh and blood. ZOLAN: Dabo! Dabo! Dabo! QUARK: There's nothing quite so depressing as a winning streak that won't stop streaking.",dabo girl,14.950076796302916,0.0,0.0,-1
246,58851,"SISKO: She's a dabo girl and she's dating my son. I don't want to like her. O'BRIEN: Sixteen years old and dating a dabo girl... ... Godspeed, Jake. ODO: Major.",dabo girl,14.658025727685368,13.385284276653008,0.0,5
247,58744,"JAKE: He was going to walk away a winner... MARDAH: The first rule of dabo is watch the wheel, not the girl. JAKE: ""... the wheel, not the girl.""",dabo girl,14.658025727685368,0.0,9.521388897663495,1
248,54897,JAKE: Character sketches for possible stories... JAKE: A Bolian tries to impress a dabo girl... by wearing a toupee... JAKE: A thief disguises himself as a Monk so he can swindle a Ferengi...,dabo girl,14.317676213569072,0.0,0.0,8
249,19974,"MISS SARDA: I'm not what a lot of people think... MISS SARDA: I mean if you're a dabo girl, you know, you get a reputation... SISKO: Miss Sarda, why don't tell me exactly what happened? When did you start having trouble with Quark...",dabo girl,14.207711705264291,0.0,0.0,9
250,70235,SISKO: I can't say that I blame you. RIKER: Now... which Dabo girl is your son dating... just to be on the safe side? DAX: Who's in there?,dabo girl,13.385284276653008,0.0,0.0,6
251,58850,"O'BRIEN: But what if it turns out that you... like her? SISKO: She's a dabo girl and she's dating my son. I don't want to like her. O'BRIEN: Sixteen years old and dating a dabo girl... ... Godspeed, Jake.",dabo girl,13.385284276653008,0.0,14.658025727685368,11
252,12663,"GHEMOR: Nerys! WEYOUN: Dabo! That is dabo, isn't it? DUKAT: I don't see why you insist on playing this ridiculous game.",dabo girl,12.64571859691301,0.0,0.0,-1
253,24841,"KRAX: May I say, Nagus, that my father himself never looked more commanding. QUARK: I've been thinking, maybe it would be wise to take a dabo girl along with us. KRAX: Whatever for?",dabo girl,12.56690556452354,0.0,0.0,-1
254,61458,"QUARK: (confident of the house's odds) I admire your courage... S: Dabo! QUARK: Well, what do you know... we have a winner...",dabo girl,12.50535557934936,0.0,0.0,-1
255,61353,"O'BRIEN: The way I see it there are two possible explanations. Either I'm more feebleminded than you ever realized, or you're not as smart as you think you are. S: Dabo! QUARK: Looks like your lucky day.",dabo girl,12.50535557934936,0.0,0.0,-1
256,58731,"SISKO: If the Dominion comes through the wormhole, the first battle will be fought here. And I intend to be ready for them. MARDAH: Dabo! MARDAH: You're not leaving?",dabo girl,12.50535557934936,0.0,0.0,-1
257,53295,"QUARK: This isn't funny... we just have to pick the right one... it's fifty-fifty... better odds than you get at the dabo table... HANOK: dabo? QUARK: It's a game... if we get out of this, I'll teach it to you. Choose one.",dabo girl,12.50535557934936,5.201571163523684,0.0,-1
258,46327,"SARINA: It's really not that interesting. S: Dabo! QUARK: Well, hasn't this been fun! Why not have a seat, and top off the evening with a lovely bottle of springwine?",dabo girl,12.50535557934936,0.0,0.0,-1
259,46320,"BASHIR: Come on, I know just the thing to cheer you up. S: Dabo! O'BRIEN: She's unbelievable...",dabo girl,12.50535557934936,0.0,0.0,-1
260,30100,JAKE: It could be worse. He could be hiding in the Alamo program. LEETA: Or that ridiculous secret agent program. BASHIR: Hey.,secret agent,18.040509842761026,0.0,0.0,1
261,71418,"BASHIR: I'm so relieved. Now, we have to get to the control room. Are you coming or not? GARAK: Who am I to question Julian Bashir, secret agent? Lead the way. BASHIR: Everyone stay right where you are. Drop your weapons.",secret agent,15.174829352519149,0.0,0.0,3
262,71465,"GARAK: Of course. But why don't we have lunch at your place -- in Hong Kong. That is, if this wasn't your last mission. BASHIR: I think it's safe to say that Julian Bashir, secret agent... will return. SISKO : Captain's log, Stardate 49904.2. After driving away Breen privateers from the Bajoran colony of Prophets' Haven, we are returning to Deep Space Nine. I think I speak for the whole crew when I say it'll be good to be home.",secret agent,14.308949934815184,0.0,0.0,4
263,85010,OGAWA: We were going to keep it a secret until the promotions are announced. BEVERLY: Secret... ? OGAWA: He asked me to marry him.,secret agent,11.750844562864565,6.5544229005684445,0.0,-1
264,13626,"DAX: Is that the new holosuite program? BASHIR: The next chapter in the continuing adventures of Julian Bashir, Secret Agent. It came in this morning. O'BRIEN: Finally. That friend of yours promised to send it two months ago.",secret agent,11.718001075665535,0.0,0.0,2
265,54463,SISKO: And I resent having to watch my friend die just so you can protect your secret. RENHOL: What secret? SISKO: I think you know -- and the thought of it becoming public scares the hell out of you.,secret agent,11.044686941690324,6.1180510663495635,0.0,-1
266,29644,ODO: I have no intention of being a Cardassian agent. GUL DUKAT: Not an agent. An investigator. ODO: There's a difference... ?,secret agent,10.850063103966818,9.120645953054163,0.0,-1
267,36203,PEL: You do? QUARK: It's no secret. PEL: It's not?,secret agent,10.66031313810682,0.0,0.0,-1
268,4713,WORF: Did she? DAX: It's no secret. WORF: Apparently not.,secret agent,10.66031313810682,0.0,0.0,-1
269,130246,PICARD: What else can I do? BEVERLY: The wound needs a clotting agent. PICARD: I can't find your medical kit.,secret agent,10.433564767809404,0.0,0.0,-1
270,80162,BEVERLY: It might have been the guard's personal escape route. PICARD: You're assuming he's a Kes agent. BEVERLY: Seems logical.,secret agent,10.433564767809404,0.0,0.0,-1
271,48516,KIRA: I have absolutely no artistic skills. I was the worst fingerpainter in the four year old level. My parents were humiliated. BAREIL: It'll be our secret. KIRA: The point is I'm useless here.,secret agent,10.075883467201244,0.0,0.0,-1
